RevisionID:,0106.0036.0012.0002.0022
File Name:,HC900-C75S Rev 7.2x : WEB_SIS_241224 *
Controller Name,WEBSIS
Title:,
Author:,
Created Date:,2/14/2005 7:38:48 AM
Modified Date:,12/24/2024 5:25:30 AM

Report Title:,Modbus Signal Tags and Variables Report [Process & Safety]

Hex Addr,Dec Addr,Tag Name,Description,Type,#,Data Type,EU,Decimal Places,Tag Type,'On' Label,'Off' Label,Initial/Source
0x24AA,9387,PZIT-613_FO,First Out,Signal Tag,598,float 32, , ,Digital,ON,OFF,Block 3755  Output 1
0x24AC,9389,PZIT-613_STO,Startup Override,Signal Tag,599,float 32, , ,Digital,ON,OFF,Block 2120  Output 1
0x24AE,9391,PZIT-613_HH,Alarm High High,Signal Tag,600,float 32, , ,Digital,ON,OFF,Block 2105  Output 1
0x24B0,9393,PZIT-613_LL,Alarm Low Low,Signal Tag,601,float 32, , ,Digital,ON,OFF,Block 2109  Output 1
0x24B2,9395,PZIT-613_RAW,,Signal Tag,602,float 32,barg,3,Analog, , ,Block 2097  Output 6
0x24B4,9397,PZIT-613_V,Analog Value,Signal Tag,603,float 32,,0,Analog, , ,Variable #:433
0x24B6,9399,PZIT-613_F,,Signal Tag,604,float 32, , ,Digital,ON,OFF,Block 2110  Output 1
0x24B8,9401,PZIT-613_R,Alarm Reset,Signal Tag,605,float 32, , ,Digital,ON,OFF,Variable #:439
0x24BA,9403,PZIT-613_MOS1,,Signal Tag,606,float 32, , ,Digital,ON,OFF,Variable #:441
0x24BC,9405,PZIT-614_CH,,Signal Tag,607,float 32,,0,Analog, , ,Block 2123  Output 1
0x24BE,9407,PZIT-614_CH_F,Channel Fail,Signal Tag,608,float 32, , ,Digital,ON,OFF,Block 2137  Output 1
0x24C0,9409,PZIT-614_D_F,Discrepancy Fail,Signal Tag,609,float 32, , ,Digital,ON,OFF,Block 2142  Output 1
0x24C2,9411,PZIT-614_FO,First Out,Signal Tag,610,float 32, , ,Digital,ON,OFF,Block 3760  Output 1
0x24C4,9413,PZIT-614_STO,Startup Override,Signal Tag,611,float 32, , ,Digital,ON,OFF,Block 2145  Output 1
0x24C6,9415,PZIT-614_HH,Alarm High High,Signal Tag,612,float 32, , ,Digital,ON,OFF,Block 2130  Output 1
0x24C8,9417,PZIT-614_LL,Alarm Low Low,Signal Tag,613,float 32, , ,Digital,ON,OFF,Block 2134  Output 1
0x24CA,9419,PZIT-614_RAW,,Signal Tag,614,float 32,barg,3,Analog, , ,Block 2122  Output 6
0x24CC,9421,PZIT-614_V,Analog Value,Signal Tag,615,float 32,,0,Analog, , ,Variable #:442
0x24CE,9423,PZIT-614_F,,Signal Tag,616,float 32, , ,Digital,ON,OFF,Block 2135  Output 1
0x24D0,9425,PZIT-614_R,Alarm Reset,Signal Tag,617,float 32, , ,Digital,ON,OFF,Variable #:448
0x24D2,9427,PZIT-614_MOS1,,Signal Tag,618,float 32, , ,Digital,ON,OFF,Variable #:450
0x24D4,9429,PZIT-616_CH,,Signal Tag,619,float 32,,0,Analog, , ,Block 2148  Output 1
0x24D6,9431,PZIT-616_CH_F,Channel Fail,Signal Tag,620,float 32, , ,Digital,ON,OFF,Block 2162  Output 1
0x24D8,9433,PZIT-616_D_F,Discrepancy Fail,Signal Tag,621,float 32, , ,Digital,ON,OFF,Block 2167  Output 1
0x24DA,9435,PZIT-616_FO,First Out,Signal Tag,622,float 32, , ,Digital,ON,OFF,Block 3590  Output 1
0x24DC,9437,PZIT-616_STO,Startup Override,Signal Tag,623,float 32, , ,Digital,ON,OFF,Block 2170  Output 1
0x24DE,9439,PZIT-616_HH,Alarm High High,Signal Tag,624,float 32, , ,Digital,ON,OFF,Block 2155  Output 1
0x24E0,9441,PZIT-616_LL,Alarm Low Low,Signal Tag,625,float 32, , ,Digital,ON,OFF,Block 2159  Output 1
0x24E2,9443,PZIT-616_RAW,,Signal Tag,626,float 32,barg,3,Analog, , ,Block 2147  Output 6
0x24E4,9445,PZIT-616_V,Analog Value,Signal Tag,627,float 32,,0,Analog, , ,Variable #:451
0x24E6,9447,PZIT-616_F,,Signal Tag,628,float 32, , ,Digital,ON,OFF,Block 2160  Output 1
0x24E8,9449,PZIT-616_R,Alarm Reset,Signal Tag,629,float 32, , ,Digital,ON,OFF,Variable #:457
0x24EA,9451,PZIT-616_MOS1,,Signal Tag,630,float 32, , ,Digital,ON,OFF,Variable #:459
0x24EC,9453,PZIT-617_CH,,Signal Tag,631,float 32,,0,Analog, , ,Block 2173  Output 1
0x24EE,9455,PZIT-617_CH_F,Channel Fail,Signal Tag,632,float 32, , ,Digital,ON,OFF,Block 2187  Output 1
0x24F0,9457,PZIT-617_D_F,Discrepancy Fail,Signal Tag,633,float 32, , ,Digital,ON,OFF,Block 2192  Output 1
0x24F2,9459,PZIT-617_FO,First Out,Signal Tag,634,float 32, , ,Digital,ON,OFF,Block 3595  Output 1
0x24F4,9461,PZIT-617_STO,Startup Override,Signal Tag,635,float 32, , ,Digital,ON,OFF,Block 2195  Output 1
0x24F6,9463,PZIT-617_HH,Alarm High High,Signal Tag,636,float 32, , ,Digital,ON,OFF,Block 2180  Output 1
0x24F8,9465,PZIT-617_LL,Alarm Low Low,Signal Tag,637,float 32, , ,Digital,ON,OFF,Block 2184  Output 1
0x24FA,9467,PZIT-617_RAW,,Signal Tag,638,float 32,barg,3,Analog, , ,Block 2172  Output 6
0x24FC,9469,PZIT-617_V,Analog Value,Signal Tag,639,float 32,,0,Analog, , ,Variable #:460
0x24FE,9471,PZIT-617_F,,Signal Tag,640,float 32, , ,Digital,ON,OFF,Block 2185  Output 1
0x2500,9473,PZIT-617_R,Alarm Reset,Signal Tag,641,float 32, , ,Digital,ON,OFF,Variable #:466
0x2502,9475,PZIT-617_MOS1,,Signal Tag,642,float 32, , ,Digital,ON,OFF,Variable #:468
0x2504,9477,LZIT-603_CH,,Signal Tag,643,float 32,,0,Analog, , ,Block 2198  Output 1
0x2506,9479,LZIT-603_CH_F,Channel Fail,Signal Tag,644,float 32, , ,Digital,ON,OFF,Block 2212  Output 1
0x2508,9481,LZIT-603_D_F,Discrepancy Fail,Signal Tag,645,float 32, , ,Digital,ON,OFF,Block 2217  Output 1
0x250A,9483,LZIT-603_FO,First Out,Signal Tag,646,float 32, , ,Digital,ON,OFF,Block 3735  Output 1
0x250C,9485,LZIT-603_STO,Startup Override,Signal Tag,647,float 32, , ,Digital,ON,OFF,Block 2220  Output 1
0x250E,9487,LZIT-603_HH,Alarm High High,Signal Tag,648,float 32, , ,Digital,ON,OFF,Block 2205  Output 1
0x2510,9489,LZIT-603_LL,Alarm Low Low,Signal Tag,649,float 32, , ,Digital,ON,OFF,Block 2209  Output 1
0x2512,9491,LZIT-603_RAW,,Signal Tag,650,float 32,mm,3,Analog, , ,Block 2197  Output 6
0x2514,9493,LZIT-603_V,Analog Value,Signal Tag,651,float 32,,0,Analog, , ,Variable #:469
0x2516,9495,LZIT-603_F,,Signal Tag,652,float 32, , ,Digital,ON,OFF,Block 2210  Output 1
0x2518,9497,LZIT-603_R,Alarm Reset,Signal Tag,653,float 32, , ,Digital,ON,OFF,Variable #:475
0x251A,9499,LZIT-603_MOS1,,Signal Tag,654,float 32, , ,Digital,ON,OFF,Variable #:477
0x251C,9501,LZIT-604_CH,,Signal Tag,655,float 32,,0,Analog, , ,Block 2223  Output 1
0x251E,9503,LZIT-604_CH_F,Channel Fail,Signal Tag,656,float 32, , ,Digital,ON,OFF,Block 2237  Output 1
0x2520,9505,LZIT-604_D_F,Discrepancy Fail,Signal Tag,657,float 32, , ,Digital,ON,OFF,Block 2242  Output 1
0x2522,9507,LZIT-604_FO,First Out,Signal Tag,658,float 32, , ,Digital,ON,OFF,Block 3740  Output 1
0x2524,9509,LZIT-604_STO,Startup Override,Signal Tag,659,float 32, , ,Digital,ON,OFF,Block 2245  Output 1
0x2526,9511,LZIT-604_HH,Alarm High High,Signal Tag,660,float 32, , ,Digital,ON,OFF,Block 2230  Output 1
0x2528,9513,LZIT-604_LL,Alarm Low Low,Signal Tag,661,float 32, , ,Digital,ON,OFF,Block 2234  Output 1
0x252A,9515,LZIT-604_RAW,,Signal Tag,662,float 32,mm,3,Analog, , ,Block 2222  Output 6
0x252C,9517,LZIT-604_V,Analog Value,Signal Tag,663,float 32,,0,Analog, , ,Variable #:486
0x252E,9519,LZIT-604_F,,Signal Tag,664,float 32, , ,Digital,ON,OFF,Block 2235  Output 1
0x2530,9521,LZIT-604_R,Alarm Reset,Signal Tag,665,float 32, , ,Digital,ON,OFF,Variable #:480
0x2532,9523,LZIT-604_MOS1,,Signal Tag,666,float 32, , ,Digital,ON,OFF,Variable #:478
0x2534,9525,HS-ESD-001_CH,,Signal Tag,667,float 32, , ,Digital,ON,OFF,Block 2251  Output 5
0x2536,9527,HS-ESD-001_FO,First Out,Signal Tag,668,float 32, , ,Digital,ON,OFF,Block 3529  Output 1
0x2538,9529,HS-ESD-001_STO,Startup Override,Signal Tag,669,float 32, , ,Digital,ON,OFF,Block 2272  Output 1
0x253A,9531,HS-ESD-001_CH_F,Channel Fail,Signal Tag,670,float 32, , ,Digital,ON,OFF,Block 2256  Output 1
0x253C,9533,HS-ESD-001_D_F,Discrepancy Fail,Signal Tag,671,float 32, , ,Digital,ON,OFF,Block 2261  Output 1
0x253E,9535,HS-ESD-001_ALARM,HH or LL Alarm,Signal Tag,672,float 32, , ,Digital,ON,OFF,Block 2269  Output 1
0x2540,9537,HS-ESD-001_R,Alarm Reset,Signal Tag,673,float 32, , ,Digital,ON,OFF,Variable #:489
0x2542,9539,HS-ESD-001_MOS1,,Signal Tag,674,float 32, , ,Digital,ON,OFF,Variable #:490
0x2544,9541,HS-ESD-001_F,,Signal Tag,675,float 32, , ,Digital,ON,OFF,Block 2254  Output 1
0x2546,9543,HS-ESD-002_CH,,Signal Tag,676,float 32, , ,Digital,ON,OFF,Block 2274  Output 5
0x2548,9545,HS-ESD-002_FO,First Out,Signal Tag,677,float 32, , ,Digital,ON,OFF,Block 3534  Output 1
0x254A,9547,HS-ESD-002_STO,Startup Override,Signal Tag,678,float 32, , ,Digital,ON,OFF,Block 2295  Output 1
0x254C,9549,HS-ESD-002_CH_F,Channel Fail,Signal Tag,679,float 32, , ,Digital,ON,OFF,Block 2279  Output 1
0x254E,9551,HS-ESD-002_D_F,Discrepancy Fail,Signal Tag,680,float 32, , ,Digital,ON,OFF,Block 2284  Output 1
0x2550,9553,HS-ESD-002_ALARM,HH or LL Alarm,Signal Tag,681,float 32, , ,Digital,ON,OFF,Block 2292  Output 1
0x2552,9555,HS-ESD-002_R,Alarm Reset,Signal Tag,682,float 32, , ,Digital,ON,OFF,Variable #:492
0x2554,9557,HS-ESD-002_MOS1,,Signal Tag,683,float 32, , ,Digital,ON,OFF,Variable #:491
0x2556,9559,HS-ESD-002_F,,Signal Tag,684,float 32, , ,Digital,ON,OFF,Block 2277  Output 1
0x2558,9561,HS-ESD-003_CH,,Signal Tag,685,float 32, , ,Digital,ON,OFF,Block 2297  Output 5
0x255A,9563,HS-ESD-003_FO,First Out,Signal Tag,686,float 32, , ,Digital,ON,OFF,Block 3539  Output 1
0x255C,9565,HS-ESD-003_STO,Startup Override,Signal Tag,687,float 32, , ,Digital,ON,OFF,Block 2318  Output 1
0x255E,9567,HS-ESD-003_CH_F,Channel Fail,Signal Tag,688,float 32, , ,Digital,ON,OFF,Block 2302  Output 1
0x2560,9569,HS-ESD-003_D_F,Discrepancy Fail,Signal Tag,689,float 32, , ,Digital,ON,OFF,Block 2307  Output 1
0x2562,9571,HS-ESD-003_ALARM,HH or LL Alarm,Signal Tag,690,float 32, , ,Digital,ON,OFF,Block 2315  Output 1
0x2564,9573,HS-ESD-003_R,Alarm Reset,Signal Tag,691,float 32, , ,Digital,ON,OFF,Variable #:496
0x2566,9575,HS-ESD-003_MOS1,,Signal Tag,692,float 32, , ,Digital,ON,OFF,Variable #:495
0x2568,9577,HS-ESD-003_F,,Signal Tag,693,float 32, , ,Digital,ON,OFF,Block 2300  Output 1
0x256A,9579,HS-ESD-004_CH,,Signal Tag,694,float 32, , ,Digital,ON,OFF,Block 2320  Output 5
0x256C,9581,HS-ESD-004_FO,First Out,Signal Tag,695,float 32, , ,Digital,ON,OFF,Block 3544  Output 1
0x256E,9583,HS-ESD-004_STO,Startup Override,Signal Tag,696,float 32, , ,Digital,ON,OFF,Block 2341  Output 1
0x2570,9585,HS-ESD-004_CH_F,Channel Fail,Signal Tag,697,float 32, , ,Digital,ON,OFF,Block 2325  Output 1
0x2572,9587,HS-ESD-004_D_F,Discrepancy Fail,Signal Tag,698,float 32, , ,Digital,ON,OFF,Block 2330  Output 1
0x2574,9589,HS-ESD-004_ALARM,HH or LL Alarm,Signal Tag,699,float 32, , ,Digital,ON,OFF,Block 2338  Output 1
0x2576,9591,HS-ESD-004_R,Alarm Reset,Signal Tag,700,float 32, , ,Digital,ON,OFF,Variable #:500
0x2578,9593,HS-ESD-004_MOS1,,Signal Tag,701,float 32, , ,Digital,ON,OFF,Variable #:499
0x257A,9595,HS-ESD-004_F,,Signal Tag,702,float 32, , ,Digital,ON,OFF,Block 2323  Output 1
0x257C,9597,HS-ESD-007_CH,,Signal Tag,703,float 32, , ,Digital,ON,OFF,Block 2343  Output 5
0x257E,9599,HS-ESD-007_FO,First Out,Signal Tag,704,float 32, , ,Digital,ON,OFF,Block 3549  Output 1
0x2580,9601,HS-ESD-007_STO,Startup Override,Signal Tag,705,float 32, , ,Digital,ON,OFF,Block 2364  Output 1
0x2582,9603,HS-ESD-007_CH_F,Channel Fail,Signal Tag,706,float 32, , ,Digital,ON,OFF,Block 2348  Output 1
0x2584,9605,HS-ESD-007_D_F,Discrepancy Fail,Signal Tag,707,float 32, , ,Digital,ON,OFF,Block 2353  Output 1
0x2586,9607,HS-ESD-007_ALARM,HH or LL Alarm,Signal Tag,708,float 32, , ,Digital,ON,OFF,Block 2361  Output 1
0x2588,9609,HS-ESD-007_R,Alarm Reset,Signal Tag,709,float 32, , ,Digital,ON,OFF,Variable #:504
0x258A,9611,HS-ESD-007_MOS1,,Signal Tag,710,float 32, , ,Digital,ON,OFF,Variable #:503
0x258C,9613,HS-ESD-007_F,,Signal Tag,711,float 32, , ,Digital,ON,OFF,Block 2346  Output 1
0x258E,9615,HS-ESD-008_CH,,Signal Tag,712,float 32, , ,Digital,ON,OFF,Block 2366  Output 5
0x2590,9617,HS-ESD-008_FO,First Out,Signal Tag,713,float 32, , ,Digital,ON,OFF,Block 3554  Output 1
0x2592,9619,HS-ESD-008_STO,Startup Override,Signal Tag,714,float 32, , ,Digital,ON,OFF,Block 2387  Output 1
0x2594,9621,HS-ESD-008_CH_F,Channel Fail,Signal Tag,715,float 32, , ,Digital,ON,OFF,Block 2371  Output 1
0x2596,9623,HS-ESD-008_D_F,Discrepancy Fail,Signal Tag,716,float 32, , ,Digital,ON,OFF,Block 2376  Output 1
0x2598,9625,HS-ESD-008_ALARM,HH or LL Alarm,Signal Tag,717,float 32, , ,Digital,ON,OFF,Block 2384  Output 1
0x259A,9627,HS-ESD-008_R,Alarm Reset,Signal Tag,718,float 32, , ,Digital,ON,OFF,Variable #:508
0x259C,9629,HS-ESD-008_MOS1,,Signal Tag,719,float 32, , ,Digital,ON,OFF,Variable #:507
0x259E,9631,HS-ESD-008_F,,Signal Tag,720,float 32, , ,Digital,ON,OFF,Block 2369  Output 1
0x25A0,9633,HS-ESD-009_CH,,Signal Tag,721,float 32, , ,Digital,ON,OFF,Block 2389  Output 5
0x25A2,9635,HS-ESD-009_FO,First Out,Signal Tag,722,float 32, , ,Digital,ON,OFF,Block 3559  Output 1
0x25A4,9637,HS-ESD-009_STO,Startup Override,Signal Tag,723,float 32, , ,Digital,ON,OFF,Block 2410  Output 1
0x25A6,9639,HS-ESD-009_CH_F,Channel Fail,Signal Tag,724,float 32, , ,Digital,ON,OFF,Block 2394  Output 1
0x25A8,9641,HS-ESD-009_D_F,Discrepancy Fail,Signal Tag,725,float 32, , ,Digital,ON,OFF,Block 2399  Output 1
0x25AA,9643,HS-ESD-009_ALARM,HH or LL Alarm,Signal Tag,726,float 32, , ,Digital,ON,OFF,Block 2407  Output 1
0x25AC,9645,HS-ESD-009_R,Alarm Reset,Signal Tag,727,float 32, , ,Digital,ON,OFF,Variable #:512
0x25AE,9647,HS-ESD-009_MOS1,,Signal Tag,728,float 32, , ,Digital,ON,OFF,Variable #:511
0x25B0,9649,HS-ESD-009_F,,Signal Tag,729,float 32, , ,Digital,ON,OFF,Block 2392  Output 1
0x25B2,9651,HS-ESD-005_CH,,Signal Tag,730,float 32, , ,Digital,ON,OFF,Block 2412  Output 5
0x25B4,9653,HS-ESD-005_FO,First Out,Signal Tag,731,float 32, , ,Digital,ON,OFF,Block 3564  Output 1
0x25B6,9655,HS-ESD-005_STO,Startup Override,Signal Tag,732,float 32, , ,Digital,ON,OFF,Block 2433  Output 1
0x25B8,9657,HS-ESD-005_CH_F,Channel Fail,Signal Tag,733,float 32, , ,Digital,ON,OFF,Block 2417  Output 1
0x25BA,9659,HS-ESD-005_D_F,Discrepancy Fail,Signal Tag,734,float 32, , ,Digital,ON,OFF,Block 2422  Output 1
0x25BC,9661,HS-ESD-005_ALARM,HH or LL Alarm,Signal Tag,735,float 32, , ,Digital,ON,OFF,Block 2430  Output 1
0x25BE,9663,HS-ESD-005_R,Alarm Reset,Signal Tag,736,float 32, , ,Digital,ON,OFF,Variable #:516
0x25C0,9665,HS-ESD-005_MOS1,,Signal Tag,737,float 32, , ,Digital,ON,OFF,Variable #:515
0x25C2,9667,HS-ESD-005_F,,Signal Tag,738,float 32, , ,Digital,ON,OFF,Block 2415  Output 1
0x25C4,9669,HS-ESD-006_CH,,Signal Tag,739,float 32, , ,Digital,ON,OFF,Block 2435  Output 5
0x25C6,9671,HS-ESD-006_FO,First Out,Signal Tag,740,float 32, , ,Digital,ON,OFF,Block 3569  Output 1
0x25C8,9673,HS-ESD-006_STO,Startup Override,Signal Tag,741,float 32, , ,Digital,ON,OFF,Block 2456  Output 1
0x25CA,9675,HS-ESD-006_CH_F,Channel Fail,Signal Tag,742,float 32, , ,Digital,ON,OFF,Block 2440  Output 1
0x25CC,9677,HS-ESD-006_D_F,Discrepancy Fail,Signal Tag,743,float 32, , ,Digital,ON,OFF,Block 2445  Output 1
0x25CE,9679,HS-ESD-006_ALARM,HH or LL Alarm,Signal Tag,744,float 32, , ,Digital,ON,OFF,Block 2453  Output 1
0x25D0,9681,HS-ESD-006_R,Alarm Reset,Signal Tag,745,float 32, , ,Digital,ON,OFF,Variable #:520
0x25D2,9683,HS-ESD-006_MOS1,,Signal Tag,746,float 32, , ,Digital,ON,OFF,Variable #:519
0x25D4,9685,HS-ESD-006_F,,Signal Tag,747,float 32, , ,Digital,ON,OFF,Block 2438  Output 1
0x25D6,9687,PS-906_CH,,Signal Tag,748,float 32, , ,Digital,ON,OFF,Block 2458  Output 5
0x25D8,9689,PS-906_FO,First Out,Signal Tag,749,float 32, , ,Digital,ON,OFF,Block 3585  Output 1
0x25DA,9691,PS-906_STO,Startup Override,Signal Tag,750,float 32, , ,Digital,ON,OFF,Block 2479  Output 1
0x25DC,9693,PS-906_CH_F,Channel Fail,Signal Tag,751,float 32, , ,Digital,ON,OFF,Block 2463  Output 1
0x25DE,9695,PS-906_D_F,Discrepancy Fail,Signal Tag,752,float 32, , ,Digital,ON,OFF,Block 2468  Output 1
0x25E0,9697,PS-906_ALARM,HH or LL Alarm,Signal Tag,753,float 32, , ,Digital,ON,OFF,Block 2476  Output 1
0x25E2,9699,PS-906_R,Alarm Reset,Signal Tag,754,float 32, , ,Digital,ON,OFF,Variable #:524
0x25E4,9701,PS-906_MOS1,,Signal Tag,755,float 32, , ,Digital,ON,OFF,Variable #:523
0x25E6,9703,PS-906_F,,Signal Tag,756,float 32, , ,Digital,ON,OFF,Block 2461  Output 1
0x25E8,9705,PS-907_CH,,Signal Tag,757,float 32, , ,Digital,ON,OFF,Block 2481  Output 5
0x25EA,9707,PS-907_FO,First Out,Signal Tag,758,float 32, , ,Digital,ON,OFF,Block 2503  Output 1
0x25EC,9709,PS-907_STO,Startup Override,Signal Tag,759,float 32, , ,Digital,ON,OFF,Block 2502  Output 1
0x25EE,9711,PS-907_CH_F,Channel Fail,Signal Tag,760,float 32, , ,Digital,ON,OFF,Block 2486  Output 1
0x25F0,9713,PS-907_D_F,Discrepancy Fail,Signal Tag,761,float 32, , ,Digital,ON,OFF,Block 2491  Output 1
0x25F2,9715,PS-907_ALARM,HH or LL Alarm,Signal Tag,762,float 32, , ,Digital,ON,OFF,Block 2499  Output 1
0x25F4,9717,PS-907_R,Alarm Reset,Signal Tag,763,float 32, , ,Digital,ON,OFF,Variable #:528
0x25F6,9719,PS-907_MOS1,,Signal Tag,764,float 32, , ,Digital,ON,OFF,Variable #:527
0x25F8,9721,PS-907_F,,Signal Tag,765,float 32, , ,Digital,ON,OFF,Block 2484  Output 1
0x25FA,9723,XS-018_CH,,Signal Tag,766,float 32, , ,Digital,ON,OFF,Block 2504  Output 5
0x25FC,9725,XS-018_FO,First Out,Signal Tag,767,float 32, , ,Digital,ON,OFF,Block 3626  Output 1
0x25FE,9727,XS-018_STO,Startup Override,Signal Tag,768,float 32, , ,Digital,ON,OFF,Block 2525  Output 1
0x2600,9729,XS-018_CH_F,Channel Fail,Signal Tag,769,float 32, , ,Digital,ON,OFF,Block 2509  Output 1
0x2602,9731,XS-018_D_F,Discrepancy Fail,Signal Tag,770,float 32, , ,Digital,ON,OFF,Block 2514  Output 1
0x2604,9733,XS-018_ALARM,HH or LL Alarm,Signal Tag,771,float 32, , ,Digital,ON,OFF,Block 2522  Output 1
0x2606,9735,XS-018_R,Alarm Reset,Signal Tag,772,float 32, , ,Digital,ON,OFF,Variable #:532
0x2608,9737,XS-018_MOS1,,Signal Tag,773,float 32, , ,Digital,ON,OFF,Variable #:531
0x260A,9739,XS-018_F,,Signal Tag,774,float 32, , ,Digital,ON,OFF,Block 2507  Output 1
0x260C,9741,XS-019_CH,,Signal Tag,775,float 32, , ,Digital,ON,OFF,Block 2527  Output 5
0x260E,9743,XS-019_FO,First Out,Signal Tag,776,float 32, , ,Digital,ON,OFF,Block 2549  Output 1
0x2610,9745,XS-019_STO,Startup Override,Signal Tag,777,float 32, , ,Digital,ON,OFF,Block 2548  Output 1
0x2612,9747,XS-019_CH_F,Channel Fail,Signal Tag,778,float 32, , ,Digital,ON,OFF,Block 2532  Output 1
0x2614,9749,XS-019_D_F,Discrepancy Fail,Signal Tag,779,float 32, , ,Digital,ON,OFF,Block 2537  Output 1
0x2616,9751,XS-019_ALARM,HH or LL Alarm,Signal Tag,780,float 32, , ,Digital,ON,OFF,Block 2545  Output 1
0x2618,9753,XS-019_R,Alarm Reset,Signal Tag,781,float 32, , ,Digital,ON,OFF,Variable #:536
0x261A,9755,XS-019_MOS1,,Signal Tag,782,float 32, , ,Digital,ON,OFF,Variable #:535
0x261C,9757,XS-019_F,,Signal Tag,783,float 32, , ,Digital,ON,OFF,Block 2530  Output 1
0x261E,9759,XS-012_CH,,Signal Tag,784,float 32, , ,Digital,ON,OFF,Block 2550  Output 5
0x2620,9761,XS-012_FO,First Out,Signal Tag,785,float 32, , ,Digital,ON,OFF,Block 3615  Output 1
0x2622,9763,XS-012_STO,Startup Override,Signal Tag,786,float 32, , ,Digital,ON,OFF,Block 2571  Output 1
0x2624,9765,XS-012_CH_F,Channel Fail,Signal Tag,787,float 32, , ,Digital,ON,OFF,Block 2555  Output 1
0x2626,9767,XS-012_D_F,Discrepancy Fail,Signal Tag,788,float 32, , ,Digital,ON,OFF,Block 2560  Output 1
0x2628,9769,XS-012_ALARM,HH or LL Alarm,Signal Tag,789,float 32, , ,Digital,ON,OFF,Block 2568  Output 1
0x262A,9771,XS-012_R,Alarm Reset,Signal Tag,790,float 32, , ,Digital,ON,OFF,Variable #:540
0x262C,9773,XS-012_MOS1,,Signal Tag,791,float 32, , ,Digital,ON,OFF,Variable #:539
0x262E,9775,XS-012_F,,Signal Tag,792,float 32, , ,Digital,ON,OFF,Block 2553  Output 1
0x2630,9777,XS-013_CH,,Signal Tag,793,float 32, , ,Digital,ON,OFF,Block 2573  Output 5
0x2632,9779,XS-013_FO,First Out,Signal Tag,794,float 32, , ,Digital,ON,OFF,Block 3620  Output 1
0x2634,9781,XS-013_STO,Startup Override,Signal Tag,795,float 32, , ,Digital,ON,OFF,Block 2594  Output 1
0x2636,9783,XS-013_CH_F,Channel Fail,Signal Tag,796,float 32, , ,Digital,ON,OFF,Block 2578  Output 1
0x2638,9785,XS-013_D_F,Discrepancy Fail,Signal Tag,797,float 32, , ,Digital,ON,OFF,Block 2583  Output 1
0x263A,9787,XS-013_ALARM,HH or LL Alarm,Signal Tag,798,float 32, , ,Digital,ON,OFF,Block 2591  Output 1
0x263C,9789,XS-013_R,Alarm Reset,Signal Tag,799,float 32, , ,Digital,ON,OFF,Variable #:544
0x263E,9791,XS-013_MOS1,,Signal Tag,800,float 32, , ,Digital,ON,OFF,Variable #:543
0x2640,9793,XS-013_F,,Signal Tag,801,float 32, , ,Digital,ON,OFF,Block 2576  Output 1
0x2642,9795,PB-001_CH,,Signal Tag,802,float 32, , ,Digital,ON,OFF,Block 2596  Output 5
0x2644,9797,PB-001_FO,First Out,Signal Tag,803,float 32, , ,Digital,ON,OFF,Block 2618  Output 1
0x2646,9799,PB-001_STO,Startup Override,Signal Tag,804,float 32, , ,Digital,ON,OFF,Block 2617  Output 1
0x2648,9801,PB-001_CH_F,Channel Fail,Signal Tag,805,float 32, , ,Digital,ON,OFF,Block 2601  Output 1
0x264A,9803,PB-001_D_F,Discrepancy Fail,Signal Tag,806,float 32, , ,Digital,ON,OFF,Block 2606  Output 1
0x264C,9805,PB-001_ALARM,HH or LL Alarm,Signal Tag,807,float 32, , ,Digital,ON,OFF,Block 2614  Output 1
0x264E,9807,PB-001_R,Alarm Reset,Signal Tag,808,float 32, , ,Digital,ON,OFF,Variable #:548
0x2650,9809,PB-001_MOS1,,Signal Tag,809,float 32, , ,Digital,ON,OFF,Variable #:547
0x2652,9811,PB-001_F,,Signal Tag,810,float 32, , ,Digital,ON,OFF,Block 2599  Output 1
0x2654,9813,PB-002_CH,,Signal Tag,811,float 32, , ,Digital,ON,OFF,Block 2619  Output 5
0x2656,9815,PB-002_FO,First Out,Signal Tag,812,float 32, , ,Digital,ON,OFF,Block 2641  Output 1
0x2658,9817,PB-002_STO,Startup Override,Signal Tag,813,float 32, , ,Digital,ON,OFF,Block 2640  Output 1
0x265A,9819,PB-002_CH_F,Channel Fail,Signal Tag,814,float 32, , ,Digital,ON,OFF,Block 2624  Output 1
0x265C,9821,PB-002_D_F,Discrepancy Fail,Signal Tag,815,float 32, , ,Digital,ON,OFF,Block 2629  Output 1
0x265E,9823,PB-002_ALARM,HH or LL Alarm,Signal Tag,816,float 32, , ,Digital,ON,OFF,Block 2637  Output 1
0x2660,9825,PB-002_R,Alarm Reset,Signal Tag,817,float 32, , ,Digital,ON,OFF,Variable #:552
0x2662,9827,PB-002_MOS1,,Signal Tag,818,float 32, , ,Digital,ON,OFF,Variable #:551
0x2664,9829,PB-002_F,,Signal Tag,819,float 32, , ,Digital,ON,OFF,Block 2622  Output 1
0x2666,9831,PB-003_CH,,Signal Tag,820,float 32, , ,Digital,ON,OFF,Block 2642  Output 5
0x2668,9833,PB-003_FO,First Out,Signal Tag,821,float 32, , ,Digital,ON,OFF,Block 3600  Output 1
0x266A,9835,PB-003_STO,Startup Override,Signal Tag,822,float 32, , ,Digital,ON,OFF,Block 2663  Output 1
